
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: Audi A6 allroad 2.7T BEL 250HP 4Z7907551R.ori.ecu

ECU identified with following data:
HWNumber    = 0261207769       (requested was 0261207769)
SWNumber    = 1037366370       (requested was 1037366370)
PartNumber  = 4Z7907551R       (requested was 4Z7907551R)
SWVersion   = 0003            
EngineId    = 2.7L V6/5VT      (requested was 2.7L V6/5VT)
VAGHWNumber = 
ModelId     = G01

Log packet size: 34 bytes
Logging with:    10 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  16.10.2013 18:03:56.819

TimeStamp, gangi     , milsol_w  , misol_w   , misopl1_w , mshfm_w   , nmot      , perffilt_w, perfmax_w , plsol     , pvdkds_w  , rl        , rlmax_w   , rlmx_w    , rlsol_w   , tans      , uhfm_w    , wdkba     , wkr_0     , wkr_1     , wkr_2     , wkr_3     , wkr_4     , wkr_5     
  sec.ms , gear      , , , , g/s       , rpm       , , , mbar      , mbar      , , , , , °C        , V         , DK      , °KW       , °KW       , °KW       , °KW       , °KW       , °KW       
"TIME","SelectedGear","Driver-req torque cyl. charge","","","MassAirFlow","EngineSpeed","CPU-Load","MAX-Load","BoostPressureDesired","BoostPressureActual","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","IntakeAirTemperature","MAFSensorVoltage","ThrottlePlateAngle","IgnRetardKnockControlCyl1","IgnRetardKnockControlCyl5","IgnRetardKnockControlCyl3","IgnRetardKnockControlCyl2","IgnRetardKnockControlCyl6","IgnRetardKnockControlCyl4"
   38.400, 3         , 80.3986   , 80.3986   , 87.9578   , 216.028   , 4360      , 77.425    , 79.975    , 1970      , 1888.09   , 168       , 173.016   , 177.07    , 173.016   , 16.5      , 4.26758   , 100       , -0        , -0        , -3        , -3        , -0        , -3        
   38.500, 3         , 80.4688   , 80.4688   , 88.0341   , 220       , 4440      , 77.15     , 79.975    , 1980      , 1899.49   , 168.75    , 173.508   , 177.305   , 173.508   , 16.5      , 4.30176   , 100       , -0        , -0        , -3        , -3        , -0        , -3        
   38.600, 3         , 80.6183   , 80.6183   , 88.1989   , 221.556   , 4480      , 77.3      , 79.975    , 1990      , 1912.54   , 168       , 174.047   , 177.563   , 174.047   , 16.5      , 4.32617   , 100       , -0        , -0        , -3        , -3        , -0        , -3        
   38.700, 3         , 80.4352   , 80.4352   , 91.0157   , 223.667   , 4520      , 76.725    , 79.975    , 1990      , 1921.91   , 167.25    , 174.445   , 177.609   , 174.445   , 16.5      , 4.35547   , 100       , -0        , -0        , -3        , -3        , -0        , -3        
   38.800, 3         , 80.2613   , 80.2613   , 91.3407   , 227.639   , 4600      , 76.5      , 79.975    , 2000      , 1921.91   , 169.5     , 174.633   , 177.563   , 174.539   , 16.5      , 4.38476   , 100       , -0        , -0        , -3        , -3        , -0        , -3        
   38.900, 3         , 78.8361   , 78.8361   , 90.1642   , 229.25    , 4640      , 76.25     , 79.975    , 2000      , 1928.59   , 168.75    , 174.68    , 177.539   , 174.68    , 16.5      , 4.39453   , 100       , -0        , -0        , -3        , -3        , -0        , -2.25     
   39.000, 3         , 59.607    , 66.6687   , 68.1717   , 161.5     , 4680      , 75.6      , 79.975    , 1470      , 1855.12   , 164.25    , 174.773   , 177.469   , 127.688   , 16.5      , 3.77441   , 96.4706   , -0        , -0        , -3        , -3        , -0        , -2.25     
   39.100, 3         , 33.7891   , 37.2559   , 35.2143   , 138.778   , 4600      , 75.65     , 79.975    , 960       , 1721.09   , 109.5     , 175.078   , 177.539   , 65.1563   , 16.5      , 3.56933   , 23.5294   , -0        , -0        , -3        , -3        , -0        , -2.25     
   39.200, 3         , 19.6045   , 21.3074   , 19.8029   , 45.3611   , 4640      , 75.85     , 79.975    , 960       , 1818.01   , 57        , 174.75    , 177.516   , 35.25     , 16.5      , 2.19238   , 10.9804   , -0        , -0        , -3        , -3        , -0        , -2.25     
   39.300, 3         , 5.896     , 5.896     , 5.86548   , 3.69445   , 4560      , 75.75     , 79.975    , 960       , 1574.22   , 22.5      , 175.031   , 177.563   , 12.0234   , 16.5      , 0.585937  , 1.96079   , -0        , -0        , -0        , -0        , -0        , -0        
   39.400, 3         , 5.85022   , 5.85022   , 5.81971   , 6.80556   , 4360      , 75.45     , 79.975    , 960       , 1351.56   , 8.25      , 174.586   , 177.258   , 11.8828   , 16.5      , 0.732421  , 2.35294   , -0        , -0        , -0        , -0        , -0        , -0        
   39.500, 3         , 5.8136    , 5.8136    , 5.78461   , 3.97223   , 4240      , 75.525    , 79.975    , 960       , 1231.25   , 9         , 172.969   , 176.531   , 11.7891   , 16.5      , 0.532226  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   39.600, 3         , 2.65503   , 5.78003   , 2.6413    , 5.19445   , 4080      , 75.75     , 79.975    , 960       , 1161.45   , 9.75      , 171.961   , 175.945   , 11.7188   , 16.5      , 0.629882  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   39.700, 4         , 2.61841   , 5.74341   , 2.60468   , 7.38889   , 3960      , 76.175    , 79.975    , 960       , 1116.52   , 9.75      , 170.648   , 176.203   , 11.7188   , 16.5      , 0.825195  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   39.800, 4         , 2.58484   , 5.70984   , 2.57111   , 8.66667   , 3800      , 76.65     , 79.975    , 960       , 1085.74   , 10.5      , 171.117   , 179.297   , 11.7188   , 16.5      , 0.913085  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   39.900, 4         , 2.55127   , 5.67627   , 2.53754   , 9.05556   , 3680      , 76.725    , 79.975    , 960       , 1062.97   , 10.5      , 170.367   , 182.578   , 11.7188   , 16.5      , 0.957031  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   40.000, 4         , 2.51465   , 5.63965   , 2.50092   , 9.3889    , 3520      , 76.625    , 79.975    , 960       , 1048.2    , 10.5      , 170.906   , 186.375   , 11.7188   , 16.5      , 0.981445  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   40.100, 4         , 2.48718   , 5.61219   , 2.47345   , 9.05556   , 3440      , 76.65     , 79.975    , 960       , 1035.66   , 10.5      , 172.477   , 187.734   , 11.7188   , 16.5      , 0.966796  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   40.200, 4         , 2.49939   , 5.62439   , 2.48566   , 9.50001   , 3480      , 76.625    , 79.975    , 960       , 1024.69   , 10.5      , 174.68    , 187.313   , 11.7188   , 16.5      , 0.996093  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   40.300, 4         , 0         , 0         , 0         , 8.77778   , 3480      , 76.475    , 79.975    , 960       , 1016.68   , 10.5      , 173.367   , 187.289   , 11.7188   , 16.5      , 0.957031  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   40.400, 4         , 0         , 0         , 0         , 9.22223   , 3440      , 75.55     , 79.975    , 960       , 1010.23   , 9.75      , 172.945   , 187.758   , 11.7188   , 16.5      , 0.986328  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   40.500, 4         , 0         , 0         , 0         , 10        , 3440      , 75.15     , 79.975    , 960       , 1005.9    , 9.75      , 174.234   , 187.711   , 11.7188   , 16.5      , 1.03027   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   40.600, 4         , 0         , 0         , 0         , 10.1389   , 3440      , 74.45     , 79.975    , 960       , 1003.24   , 9.75      , 172.992   , 187.758   , 11.7188   , 16.5      , 1.04004   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   40.700, 4         , 0         , 0         , 0         , 10.1945   , 3440      , 74.2      , 79.975    , 960       , 1000.63   , 10.5      , 173.789   , 187.969   , 11.7188   , 16.5      , 1.04004   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   40.800, 4         , 0         , 0         , 0         , 10.3889   , 3440      , 73.85     , 79.975    , 960       , 998.555   , 9.75      , 173.836   , 188.063   , 11.7188   , 16.5      , 1.05469   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   40.900, 4         , 0         , 0         , 0         , 10.3333   , 3400      , 73.7      , 79.975    , 960       , 996.172   , 10.5      , 173.836   , 188.133   , 11.7188   , 16.5      , 1.04492   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   41.000, 4         , 0         , 0         , 0         , 10.3333   , 3400      , 73.7      , 79.975    , 960       , 995.43    , 9.75      , 173.414   , 188.25    , 11.7188   , 16.5      , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   41.100, 4         , 0         , 0         , 0         , 10.4722   , 3400      , 73.4      , 79.975    , 960       , 995.313   , 9.75      , 173.461   , 188.391   , 11.7188   , 16.5      , 1.05957   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   41.200, 4         , 0         , 0         , 0         , 10.3056   , 3400      , 73.275    , 79.975    , 960       , 993.32    , 10.5      , 173.461   , 188.531   , 11.7188   , 16.5      , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   41.300, 4         , 0         , 0         , 0         , 10.4722   , 3360      , 73.325    , 79.975    , 960       , 993.945   , 10.5      , 173.484   , 188.602   , 11.7188   , 17.25     , 1.05469   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   41.400, 4         , 0         , 0         , 0         , 10.7778   , 3360      , 73.325    , 79.975    , 960       , 992.617   , 10.5      , 173.063   , 188.695   , 11.7188   , 17.25     , 1.07422   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   41.500, 4         , 0         , 0         , 0         , 10.6389   , 3360      , 73.4      , 79.975    , 960       , 990.742   , 10.5      , 173.063   , 188.859   , 11.7188   , 17.25     , 1.06934   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   41.600, 4         , 0         , 0         , 0         , 10.6111   , 3360      , 73.45     , 79.975    , 960       , 990.195   , 10.5      , 173.063   , 188.93    , 11.7188   , 17.25     , 1.06934   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   41.700, 4         , 0         , 0         , 0         , 10.6111   , 3360      , 73.3      , 79.975    , 960       , 990.039   , 10.5      , 173.063   , 189.047   , 11.7188   , 17.25     , 1.06445   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   41.800, 4         , 0         , 0         , 0         , 10.2222   , 3320      , 73.275    , 79.975    , 960       , 990.039   , 10.5      , 173.063   , 189.188   , 11.7188   , 17.25     , 1.0498    , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   41.900, 4         , 0         , 0         , 0         , 10.5      , 3320      , 73.375    , 79.975    , 960       , 990.039   , 10.5      , 173.859   , 189.281   , 11.7188   , 17.25     , 1.06445   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   42.000, 4         , 0         , 0         , 0         , 10.5278   , 3320      , 73.35     , 79.975    , 960       , 989.688   , 10.5      , 173.859   , 189.375   , 11.7188   , 17.25     , 1.05957   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   42.100, 4         , 0         , 0         , 0         , 10.5278   , 3320      , 73.225    , 79.975    , 960       , 989.375   , 10.5      , 173.859   , 189.445   , 11.7188   , 17.25     , 1.05957   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   42.200, 4         , 0         , 0         , 0         , 10.3889   , 3280      , 73.2      , 79.975    , 960       , 989.336   , 10.5      , 173.859   , 189.609   , 11.7188   , 17.25     , 1.05469   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   42.300, 4         , 0         , 0         , 0         , 10.4167   , 3280      , 73.25     , 79.975    , 960       , 989.141   , 10.5      , 173.859   , 189.68    , 11.7188   , 17.25     , 1.05957   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   42.400, 4         , 0         , 0         , 0         , 10.3889   , 3280      , 73.075    , 79.975    , 960       , 987.539   , 10.5      , 173.859   , 189.82    , 11.7188   , 17.25     , 1.05957   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   42.500, 4         , 0         , 0         , 0         , 10.4722   , 3280      , 73.125    , 79.975    , 960       , 987.188   , 10.5      , 173.859   , 189.891   , 11.7188   , 17.25     , 1.06445   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   42.600, 4         , 0         , 0         , 0         , 10.6111   , 3240      , 72.95     , 79.975    , 960       , 987.383   , 10.5      , 173.859   , 190.055   , 11.7188   , 17.25     , 1.06934   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   42.700, 4         , 0         , 0         , 0         , 10.4167   , 3240      , 72.85     , 79.975    , 960       , 987.031   , 10.5      , 173.859   , 190.125   , 11.7188   , 17.25     , 1.05957   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   42.800, 4         , 0         , 0         , 0         , 10.2778   , 3240      , 72.95     , 79.975    , 960       , 986.055   , 10.5      , 173.859   , 190.313   , 11.7188   , 18        , 1.05469   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   42.900, 4         , 0         , 0         , 0         , 10.6111   , 3240      , 72.925    , 79.975    , 960       , 985.547   , 10.5      , 175.102   , 190.313   , 11.7188   , 18        , 1.06934   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   43.000, 4         , 0         , 0         , 0         , 10.5      , 3200      , 72.825    , 79.975    , 960       , 986.016   , 10.5      , 174.656   , 190.453   , 11.7188   , 18        , 1.06445   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   43.100, 4         , 0         , 0         , 0         , 10.3889   , 3200      , 72.8      , 79.975    , 960       , 986.68    , 10.5      , 174.656   , 190.641   , 11.7188   , 18        , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   43.200, 4         , 0         , 0         , 0         , 10.2222   , 3200      , 72.625    , 79.975    , 960       , 986.172   , 10.5      , 174.656   , 190.781   , 11.7188   , 18        , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   43.300, 4         , 0         , 0         , 0         , 10.3611   , 3200      , 72.75     , 79.975    , 960       , 985       , 10.5      , 174.656   , 190.734   , 11.7188   , 18        , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   43.400, 4         , 0         , 0         , 0         , 10.3056   , 3200      , 72.6      , 79.975    , 960       , 986.758   , 10.5      , 174.656   , 190.898   , 11.7188   , 18        , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   43.500, 4         , 0         , 0         , 0         , 10.1389   , 3160      , 72.75     , 79.975    , 960       , 984.375   , 10.5      , 174.656   , 191.016   , 11.7188   , 18        , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   43.600, 4         , 0         , 0         , 0         , 9.8889    , 3160      , 72.425    , 79.975    , 960       , 984.766   , 10.5      , 174.656   , 191.133   , 11.7188   , 18        , 1.03516   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   43.700, 4         , 0         , 0         , 0         , 10.0278   , 3160      , 72.5      , 79.975    , 960       , 985.742   , 10.5      , 174.656   , 191.25    , 11.7188   , 18        , 1.04004   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   43.800, 4         , 0         , 0         , 0         , 10.1389   , 3160      , 72.5      , 79.975    , 960       , 984.414   , 10.5      , 174.656   , 191.32    , 11.7188   , 18        , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   43.900, 4         , 0         , 0         , 0         , 10.1389   , 3120      , 72.55     , 79.975    , 960       , 985.391   , 10.5      , 174.656   , 191.344   , 11.7188   , 18        , 1.04492   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.000, 4         , 0         , 0         , 0         , 10.4167   , 3120      , 72.6      , 79.975    , 960       , 984.727   , 10.5      , 174.656   , 191.461   , 11.7188   , 18        , 1.06934   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.100, 4         , 0         , 0         , 0         , 10.2222   , 3120      , 72.4      , 79.975    , 960       , 984.727   , 10.5      , 175.875   , 191.625   , 11.7188   , 18        , 1.05469   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.200, 4         , 0         , 0         , 0         , 10.1111   , 3120      , 72.35     , 79.975    , 960       , 982.734   , 11.25     , 175.875   , 191.719   , 11.7188   , 18        , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.300, 4         , 0         , 0         , 0         , 10.4445   , 3120      , 72.475    , 79.975    , 960       , 984.648   , 11.25     , 175.875   , 191.836   , 11.7188   , 18.75     , 1.06934   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.400, 4         , 0         , 0         , 0         , 10.1389   , 3080      , 72.3      , 79.975    , 960       , 983.945   , 11.25     , 175.875   , 191.93    , 11.7188   , 18.75     , 1.0498    , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.500, 4         , 0         , 0         , 0         , 10.3056   , 3080      , 72.575    , 79.975    , 960       , 984.648   , 11.25     , 175.875   , 192.047   , 11.7188   , 18.75     , 1.05469   , 4.70588   , -0        , -0        , -0        , -0        , -0        , -0        
   44.600, 4         , 0         , 0         , 0         , 10.1389   , 3080      , 72.225    , 79.975    , 960       , 982.539   , 11.25     , 175.875   , 192.117   , 11.7188   , 18.75     , 1.04492   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.700, 4         , 0         , 0         , 0         , 9.83334   , 3080      , 72.275    , 79.975    , 960       , 984.453   , 10.5      , 175.875   , 192.234   , 11.7188   , 18.75     , 1.03027   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.800, 4         , 0         , 0         , 0         , 9.97223   , 3040      , 72.1      , 79.975    , 960       , 983.398   , 10.5      , 175.875   , 192.328   , 11.7188   , 18.75     , 1.03516   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   44.900, 4         , 0         , 0         , 0         , 9.80556   , 3040      , 72        , 79.975    , 960       , 981.641   , 10.5      , 175.875   , 192.422   , 11.7188   , 18.75     , 1.02539   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.000, 4         , 0         , 0         , 0         , 9.8889    , 3040      , 72.1      , 79.975    , 960       , 984.219   , 10.5      , 175.875   , 192.516   , 11.7188   , 18.75     , 1.03516   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.100, 4         , 0         , 0         , 0         , 10.1389   , 3040      , 71.925    , 79.975    , 960       , 983.594   , 11.25     , 175.875   , 192.586   , 11.7188   , 18.75     , 1.04492   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.200, 4         , 0         , 0         , 0         , 9.83334   , 3040      , 71.85     , 79.975    , 960       , 982.344   , 11.25     , 175.875   , 192.75    , 11.7188   , 18.75     , 1.02539   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.300, 4         , 0         , 0         , 0         , 9.83334   , 3000      , 72.05     , 79.975    , 960       , 984.18    , 10.5      , 175.875   , 192.938   , 11.7188   , 18.75     , 1.03027   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.400, 4         , 0         , 0         , 0         , 9.83334   , 3000      , 72        , 79.975    , 960       , 981.094   , 11.25     , 175.875   , 192.984   , 11.7188   , 18.75     , 1.03027   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.500, 4         , 0         , 0         , 0         , 9.66667   , 3000      , 72.05     , 79.975    , 960       , 983.516   , 10.5      , 175.453   , 193.195   , 11.7188   , 18.75     , 1.02051   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.600, 4         , 0         , 0         , 0         , 9.6389    , 3000      , 71.75     , 79.975    , 960       , 982.109   , 10.5      , 175.453   , 193.219   , 11.7188   , 18.75     , 1.01562   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.700, 4         , 0         , 0         , 0         , 9.66667   , 3000      , 71.65     , 79.975    , 960       , 983.477   , 10.5      , 175.453   , 193.195   , 11.7188   , 18.75     , 1.02051   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.800, 4         , 0         , 0         , 0         , 9.75001   , 2960      , 71.675    , 79.975    , 960       , 983.398   , 10.5      , 175.453   , 193.031   , 11.7188   , 18.75     , 1.02051   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   45.900, 4         , 0         , 0         , 0         , 9.58334   , 2960      , 71.675    , 79.975    , 960       , 982.109   , 10.5      , 176.602   , 192.82    , 11.7188   , 18.75     , 1.02051   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.000, 4         , 0         , 0         , 0         , 9.61112   , 2960      , 71.7      , 79.975    , 960       , 982.07    , 10.5      , 176.531   , 192.703   , 11.7188   , 18.75     , 1.01562   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.100, 4         , 0         , 0         , 0         , 9.61112   , 2960      , 71.625    , 79.975    , 960       , 981.914   , 10.5      , 176.484   , 192.609   , 11.7188   , 18.75     , 1.01562   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.200, 4         , 0         , 0         , 0         , 9.77779   , 2920      , 71.7      , 79.975    , 960       , 981.992   , 10.5      , 176.484   , 192.539   , 11.7188   , 19.5      , 1.02539   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.300, 4         , 0         , 0         , 0         , 9.77779   , 2920      , 71.825    , 79.975    , 960       , 981.758   , 10.5      , 176.438   , 192.305   , 11.7188   , 19.5      , 1.02539   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.400, 4         , 0         , 0         , 0         , 9.6389    , 2920      , 71.75     , 79.975    , 960       , 980.391   , 11.25     , 176.344   , 192.188   , 11.7188   , 19.5      , 1.02051   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.500, 4         , 0         , 0         , 0         , 9.50001   , 2920      , 71.725    , 79.975    , 960       , 981.797   , 11.25     , 176.297   , 192.023   , 11.7188   , 19.5      , 1.01074   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.600, 4         , 0         , 0         , 0         , 9.77779   , 2920      , 71.625    , 79.975    , 960       , 979.805   , 11.25     , 176.25    , 192.023   , 11.7188   , 19.5      , 1.03027   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.700, 4         , 0         , 0         , 0         , 9.61112   , 2880      , 71.575    , 79.975    , 960       , 980.469   , 11.25     , 176.25    , 191.836   , 11.7188   , 19.5      , 1.01562   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.800, 4         , 0         , 0         , 0         , 9.52779   , 2880      , 71.475    , 79.975    , 960       , 980.977   , 10.5      , 176.18    , 191.648   , 11.7188   , 19.5      , 1.01562   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   46.900, 4         , 0         , 0         , 0         , 9.61112   , 2880      , 71.45     , 79.975    , 960       , 980.156   , 11.25     , 176.109   , 191.438   , 11.7188   , 19.5      , 1.01562   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   47.000, 4         , 0         , 0         , 0         , 9.44445   , 2880      , 71.45     , 79.975    , 960       , 980.195   , 11.25     , 176.039   , 191.391   , 11.7188   , 19.5      , 1.00586   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   47.100, 4         , 0         , 0         , 0         , 9.30556   , 2840      , 71.275    , 79.975    , 960       , 980.898   , 10.5      , 176.039   , 191.227   , 11.7188   , 19.5      , 0.996093  , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   47.200, 4         , 0         , 0         , 0         , 9.47223   , 2840      , 71.525    , 79.975    , 960       , 979.492   , 11.25     , 175.969   , 190.992   , 11.7188   , 19.5      , 1.01074   , 4.31373   , -0        , -0        , -0        , -0        , -0        , -0        
   47.300, 4         , 0         , 0         , 0         , 9.25001   , 2840      , 71.275    , 79.975    , 960       , 981.133   , 10.5      , 175.43    , 190.781   , 11.7188   , 19.5      , 0.996093  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   47.400, 4         , 0         , 0         , 0         , 9.3889    , 2840      , 71.1      , 79.975    , 960       , 977.539   , 11.25     , 175.359   , 190.875   , 11.7188   , 19.5      , 1.00098   , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   47.500, 4         , 0         , 0         , 0         , 9.16667   , 2800      , 71.225    , 79.975    , 960       , 978.789   , 11.25     , 175.406   , 190.547   , 11.7188   , 19.5      , 0.986328  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   47.600, 4         , 0         , 0         , 0         , 9.30556   , 2800      , 71        , 79.975    , 960       , 979.805   , 10.5      , 175.289   , 190.266   , 11.7188   , 19.5      , 1.00098   , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   47.700, 4         , 0         , 0         , 0         , 9.16667   , 2800      , 71.075    , 79.975    , 960       , 979.297   , 11.25     , 175.195   , 190.102   , 11.7188   , 19.5      , 0.99121   , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   47.800, 4         , 0         , 0         , 0         , 9.30556   , 2760      , 70.975    , 79.975    , 960       , 979.453   , 11.25     , 175.125   , 189.938   , 11.7188   , 19.5      , 1.00098   , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   47.900, 4         , 0         , 0         , 0         , 9.16667   , 2760      , 70.925    , 79.975    , 960       , 979.258   , 11.25     , 175.055   , 189.727   , 11.7188   , 19.5      , 0.986328  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.000, 4         , 0         , 0         , 0         , 9.02778   , 2760      , 70.85     , 79.975    , 960       , 979.453   , 10.5      , 175.008   , 189.68    , 11.7188   , 19.5      , 0.981445  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.100, 4         , 0         , 0         , 0         , 9.11112   , 2760      , 70.8      , 79.975    , 960       , 979.297   , 11.25     , 174.984   , 189.492   , 11.7188   , 19.5      , 0.981445  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.200, 4         , 0         , 0         , 0         , 8.86112   , 2720      , 70.825    , 79.975    , 960       , 979.414   , 10.5      , 174.914   , 189.211   , 11.7188   , 19.5      , 0.976562  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.300, 4         , 0         , 0         , 0         , 9.08334   , 2720      , 70.9      , 79.975    , 960       , 978.047   , 11.25     , 174.82    , 189.094   , 11.7188   , 19.5      , 0.986328  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.400, 4         , 0         , 0         , 0         , 9.00001   , 2680      , 70.825    , 79.975    , 960       , 978.32    , 11.25     , 174.773   , 188.813   , 11.7188   , 19.5      , 0.976562  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.500, 4         , 0         , 0         , 0         , 9.02778   , 2680      , 71        , 79.975    , 960       , 978.125   , 11.25     , 174.258   , 188.719   , 11.7188   , 19.5      , 0.986328  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.600, 4         , 0         , 0         , 0         , 8.8889    , 2680      , 70.675    , 79.975    , 960       , 977.539   , 11.25     , 174.234   , 188.578   , 11.7188   , 19.5      , 0.971679  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.700, 4         , 0         , 0         , 0         , 9.02778   , 2680      , 70.725    , 79.975    , 960       , 977.5     , 11.25     , 174.141   , 188.32    , 11.7188   , 19.5      , 0.981445  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
   48.800, 4         , 0         , 0         , 0         , 9.02778   , 2640      , 70.6      , 79.975    , 960       , 977.227   , 11.25     , 174.094   , 188.18    , 11.7188   , 19.5      , 0.981445  , 3.92157   , -0        , -0        , -0        , -0        , -0        , -0        
